#OTU ID	A-1	A-2	B-1	B-2	C-1	C-2	taxonomy
ZOTU_565	18	30	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Pseudonocardiaceae
ZOTU_566	0	0	15	9	1	4	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Rhodocyclales,f:Rhodocyclaceae,g:Methyloversatilis
ZOTU_567	27	27	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae
ZOTU_568	17	8	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
ZOTU_569	14	21	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_570	15	13	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales
ZOTU_571	0	0	0	0	9	16	d:Bacteria,p:"Bacteroidetes",c:"Bacteroidia",o:"Bacteroidales",f:"Porphyromonadaceae"
ZOTU_572	11	7	0	0	0	0	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp4,g:Gp4
ZOTU_573	18	19	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
ZOTU_574	16	9	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_575	0	0	19	12	1	2	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
ZOTU_576	19	14	0	0	0	0	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Taibaiella
ZOTU_577	0	0	15	15	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Alishewanella
ZOTU_578	17	15	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae
ZOTU_579	0	0	17	12	0	1	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Acidovorax
ZOTU_580	15	14	0	0	1	2	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Bradyrhizobiaceae
ZOTU_581	0	0	9	9	1	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
ZOTU_582	0	0	1	3	11	17	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:"Vibrionales",f:Vibrionaceae,g:Vibrio
ZOTU_583	1	2	3	1	25	26	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales
ZOTU_584	0	0	1	3	15	28	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales
ZOTU_585	0	0	3	0	16	29	d:Bacteria
ZOTU_586	10	14	0	0	0	0	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
ZOTU_587	21	23	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Alphaproteobacteria_incertae_sedis,g:Rhizomicrobium
ZOTU_588	18	13	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_589	23	14	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales
ZOTU_590	20	6	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
ZOTU_591	14	5	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
ZOTU_592	0	0	15	16	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Alteromonadales,f:Shewanellaceae,g:Shewanella
ZOTU_593	11	15	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Sinobacteraceae,g:Solimonas
ZOTU_594	0	0	8	6	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:"Vibrionales",f:Vibrionaceae,g:Vibrio
ZOTU_595	7	10	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Sinobacteraceae,g:Povalibacter
ZOTU_596	15	9	0	0	1	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales
ZOTU_597	15	11	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
ZOTU_598	14	15	1	1	0	1	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingobium
ZOTU_599	25	13	0	0	0	0	d:Bacteria,p:Ignavibacteriae,c:Ignavibacteria,o:Ignavibacteriales,f:Ignavibacteriaceae
ZOTU_600	1	1	3	4	4	5	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas
ZOTU_601	8	8	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Alphaproteobacteria_incertae_sedis,g:Rhizomicrobium
ZOTU_602	0	0	0	0	10	10	d:Bacteria,p:Firmicutes,c:Clostridia
ZOTU_603	9	9	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae
ZOTU_604	17	12	0	0	0	1	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingopyxis
ZOTU_605	0	0	0	0	7	15	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Erythrobacteraceae
ZOTU_606	28	21	0	0	0	0	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6
ZOTU_607	0	0	3	0	10	12	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales
ZOTU_608	29	38	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_609	0	0	2	1	12	15	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae,g:Brevundimonas
ZOTU_610	21	21	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae
ZOTU_611	14	12	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Sinobacteraceae,g:Steroidobacter
ZOTU_612	13	8	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae
ZOTU_613	10	4	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria
ZOTU_614	24	18	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
ZOTU_615	12	15	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae
ZOTU_616	0	0	1	1	28	29	d:Bacteria,p:"Deferribacteres",c:Deferribacteres,o:Deferribacterales,f:Deferribacteraceae,g:Seleniivibrio,s:Seleniivibrio_woodruffii
ZOTU_617	12	17	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales
ZOTU_618	0	0	21	24	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas
ZOTU_619	44	26	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_620	26	13	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Chromatiales
ZOTU_621	16	14	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Mycobacteriaceae,g:Mycobacterium
ZOTU_622	0	0	12	8	0	4	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_Incertae_Sedis_XIII,g:Anaerovorax,s:Anaerovorax_odorimutans
ZOTU_623	0	0	13	18	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Alteromonadales
ZOTU_624	0	0	23	23	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
ZOTU_625	8	13	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales
ZOTU_626	0	0	1	1	11	13	d:Bacteria,p:Firmicutes,c:Clostridia
ZOTU_627	16	10	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_628	20	13	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_629	0	0	18	8	0	0	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Rhodocyclales,f:Rhodocyclaceae,g:Thauera
ZOTU_630	21	16	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Micromonosporaceae,g:Actinocatenispora
ZOTU_631	0	0	4	11	1	1	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Brucellaceae,g:Pseudochrobactrum
ZOTU_632	15	8	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Pseudonocardiaceae
ZOTU_633	0	0	9	9	6	8	d:Bacteria,p:"Bacteroidetes"
ZOTU_634	12	15	0	0	0	0	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Arachidicoccus,s:Arachidicoccus_rhizosphaerae
ZOTU_635	14	14	0	0	6	3	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sneathiellales,f:Sneathiellaceae
ZOTU_636	5	14	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales
ZOTU_637	28	29	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae,g:Hyphomicrobium
ZOTU_638	15	9	1	1	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae
ZOTU_639	32	17	0	0	0	0	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales
ZOTU_640	0	0	7	3	3	11	d:Bacteria,p:"Bacteroidetes",c:"Bacteroidia"
ZOTU_641	0	0	13	8	5	4	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Rhodocyclales,f:Rhodocyclaceae,g:Thauera
ZOTU_642	14	5	1	0	0	0	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp4
ZOTU_643	0	0	0	0	15	27	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales
ZOTU_644	10	16	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_645	0	0	15	7	6	8	d:Bacteria,p:"Bacteroidetes"
ZOTU_646	37	27	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae
ZOTU_647	0	0	0	0	7	21	d:Bacteria
ZOTU_648	14	7	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_649	15	7	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
ZOTU_650	19	13	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Pseudonocardiaceae,g:Pseudonocardia
ZOTU_651	0	0	10	10	0	1	d:Bacteria,p:"Bacteroidetes",c:Flavobacteriia,o:"Flavobacteriales",f:Flavobacteriaceae,g:Flavobacterium,s:Flavobacterium_dankookense
ZOTU_652	0	0	12	5	0	0	d:Bacteria,p:"Bacteroidetes",c:"Bacteroidia",o:"Bacteroidales",f:"Prevotellaceae",g:Prevotella,s:Prevotella_paludivivens
ZOTU_653	12	16	8	12	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae
ZOTU_654	0	0	0	0	5	17	d:Bacteria
ZOTU_655	0	0	0	0	5	16	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Alteromonadales,f:Shewanellaceae,g:Shewanella
ZOTU_656	22	5	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
ZOTU_657	0	0	7	7	17	19	d:Bacteria,p:"Proteobacteria",c:Epsilonproteobacteria,o:Campylobacterales,f:Helicobacteraceae,g:Sulfuricurvum
ZOTU_658	0	0	0	0	4	24	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales
ZOTU_659	0	0	6	10	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
ZOTU_660	13	10	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Streptomycetaceae,g:Streptomyces
ZOTU_661	13	21	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Cryptosporangiaceae,g:Jatrophihabitans,s:Jatrophihabitans_endophyticus
ZOTU_662	0	0	15	8	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:"Enterobacteriales",f:Enterobacteriaceae,g:Escherichia/Shigella
ZOTU_663	0	0	6	13	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas
ZOTU_664	11	9	0	0	0	0	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Sphingobacteriaceae,g:Olivibacter
ZOTU_665	8	8	0	0	0	0	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Streptococcus,s:Streptococcus_agalactiae
ZOTU_666	12	12	0	1	0	5	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Brucellaceae
ZOTU_667	22	22	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria
ZOTU_668	0	0	0	0	12	13	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_Incertae_Sedis_XIII
ZOTU_669	0	0	18	10	0	1	d:Bacteria,p:"Bacteroidetes",c:Flavobacteriia,o:"Flavobacteriales",f:Flavobacteriaceae
ZOTU_670	0	0	0	0	7	10	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
ZOTU_671	0	0	1	3	4	9	d:Bacteria,p:"Bacteroidetes"
ZOTU_672	9	7	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Cryptosporangiaceae
ZOTU_673	4	5	2	11	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Rhizobium
ZOTU_674	10	21	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Thermomonosporaceae
ZOTU_675	0	0	1	1	25	33	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales
ZOTU_676	0	0	20	15	1	1	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_Incertae_Sedis_XII,g:Fusibacter,s:Fusibacter_bizertensis
ZOTU_677	13	21	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
ZOTU_678	19	9	0	0	0	0	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16,g:Gp16
ZOTU_679	11	18	0	0	0	0	d:Bacteria,p:"Verrucomicrobia",c:Spartobacteria
ZOTU_680	0	0	4	11	1	1	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Caulobacterales,f:Hyphomonadaceae,g:Hyphomonas
ZOTU_681	12	15	0	0	0	0	d:Bacteria,p:"Verrucomicrobia",c:Opitutae,o:Opitutales,f:Opitutaceae,g:Opitutus,s:Opitutus_terrae
ZOTU_682	13	9	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Nocardiaceae,g:Nocardia
ZOTU_683	12	11	0	0	0	0	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Chitinophaga,s:Chitinophaga_taiwanensis
