#KO	A-1	A-2	B-1	B-2	C-1	C-2
K11923	2.57987473952462e-06	2.75172905899738e-06	2.33749450992053e-05	2.55937244948748e-05	2.81441430240496e-06	2.85644211855462e-06
K11924	3.54237226720706e-05	3.5717040839657e-05	3.6756190093296e-05	3.74053592655482e-05	3.81246530109896e-05	3.96078697639502e-05
K11925	1.39566043548296e-07	1.30371500238653e-07	9.31255160118494e-05	0.000102643583824381	3.39946266615186e-06	3.66391254425645e-06
K11926	2.3233736137258e-08	1.89923561191251e-08	1.83710641927517e-05	2.05034294779823e-05	6.67379134395475e-07	7.2945767163649e-07
K11927	0.000897896820426179	0.00090982734197445	0.000974380022001773	0.000945074583218937	0.00119034370339383	0.00118412840272915
K11928	5.03730913551258e-05	5.50279553357688e-05	0.000272975051510796	0.000314552168568042	0.000278601594018846	0.000301641803072708
K11929	4.52957151518786e-08	3.06351217170726e-08	3.55259958839106e-05	4.09116413360001e-05	1.55595158228281e-06	1.67989243868563e-06
K11930	2.53374050879957e-05	2.78615096557562e-05	4.04830822891193e-05	4.43482462855688e-05	7.71997862748595e-06	7.49194816031743e-06
K11931	3.95161386578607e-05	4.13178779283239e-05	0.000114279906420973	0.000130805286704096	5.73115719128304e-05	5.77381230399814e-05
K11932	6.39416044796315e-08	7.07348747596722e-08	1.45271319257239e-05	1.65293764843041e-05	7.76383397103496e-07	7.92521417121969e-07
K11933	1.66448100263909e-05	1.77324740166111e-05	7.00856612442503e-05	7.62240901163426e-05	1.22407623978882e-05	1.17099612922841e-05
K11934	4.13303120304795e-07	4.35793564882188e-07	2.13749759808471e-05	2.40781874004556e-05	1.08217906604318e-06	1.15140297905267e-06
K11935	2.4188585088185e-05	2.43201292934382e-05	7.1272333417683e-05	8.10755682255157e-05	2.78541127547955e-06	2.77811867065473e-06
K11936	3.52472116385726e-05	3.72058065336735e-05	9.20935069956789e-05	0.000106163291810088	4.12508141165936e-05	4.18127247801054e-05
K11937	7.38145386866064e-06	7.24481293463535e-06	1.27589724665934e-05	1.47038498812486e-05	5.65811110580419e-07	5.56785250404089e-07
K11938	8.76109444376727e-08	9.18933812834875e-08	3.11569481041133e-05	3.55933759949135e-05	1.6609742418736e-06	1.79951783408738e-06
K11939	0.000111691011231025	0.000108987939462363	0.000142751079182855	0.000162034816487078	6.09247411087803e-05	5.96431373571671e-05
K11940	5.79649406889866e-05	5.93575486808683e-05	4.37457883653002e-05	4.71227287373873e-05	4.02849729971408e-05	3.99299533355129e-05
K11941	7.9038846090047e-06	7.76862387161911e-06	3.81668398754683e-05	4.40165182995138e-05	4.40245551901656e-06	4.43064561900964e-06
K11942	0.000242355029803226	0.00022157445811601	8.81951089256793e-05	8.23148912104443e-05	6.14711089056733e-05	4.3119707161446e-05
K11943	4.90020257495863e-06	4.5928140426313e-06	2.48643911728552e-07	7.67381542495465e-07	1.62020122894858e-07	1.75407237375806e-07
K11944	2.79838784565746e-06	2.61925614549714e-06	8.01826767512956e-08	3.49508284649176e-07	8.74516812807096e-08	9.50275123117222e-08
K11945	5.26779513684653e-06	4.97026626010396e-06	3.50677080958725e-07	8.35887989206032e-07	3.4291153909647e-07	3.53658798935015e-07
K11946	2.14694376962928e-06	2.01234540948705e-06	5.71899220125607e-08	2.49285161729242e-07	6.23745057529559e-08	6.77779320714337e-08
K11947	2.4151710360494e-06	2.26128660525452e-06	7.09991100460676e-08	3.09478034024577e-07	7.74355732999697e-08	8.41437212797338e-08
K11948	1.82009603139335e-06	1.70877123637853e-06	4.18692544908368e-08	1.82503901210753e-07	4.56649347158944e-08	4.96208315538223e-08
K11949	1.53266900626464e-06	1.43893581829339e-06	9.74693473671034e-08	2.17589519571639e-07	7.96656531912397e-08	7.11962073487299e-08
K11950	2.70209053610312e-07	2.02819916172033e-07	5.90395315106826e-08	5.57480944787202e-08	1.01056015444999e-07	1.02518162982127e-07
K11952	3.13560077931588e-08	3.47307641109081e-08	3.07795421975202e-08	5.99038910663702e-08	2.4347174888067e-07	2.80607597769365e-07
K11953	4.30350343589701e-08	4.80636871048036e-08	2.00697012572435e-07	2.42136759046521e-07	6.00328250462043e-09	5.16750574205078e-09
K11955	1.30846954209112e-08	1.26523555970166e-08	4.30147550845524e-09	4.6052688147637e-09	2.47803533883558e-08	2.45928596271635e-08
K11956	2.03859547784628e-06	1.64363991940694e-06	1.34031018104453e-07	1.61743827885534e-07	4.78861280170732e-09	3.83044938330928e-09
K11957	1.34857715241485e-07	8.74010798142704e-08	3.02307110109745e-08	2.5612629874264e-08	2.55811106262367e-08	1.72468606176245e-08
K11958	8.84386241057622e-08	7.1067661930721e-08	6.84028779327744e-08	8.23251734589685e-08	1.92462663828072e-08	1.31828389994599e-08
K11959	3.17700114141056e-08	2.89219061761851e-08	2.61007870058219e-09	5.69333400825579e-09	1.00892481867382e-09	1.0936565008406e-09
K11960	3.32439245323637e-08	2.82601175296108e-08	5.75340689853803e-09	1.0896299697048e-08	1.73146594903666e-09	2.00285354264556e-09
K11961	1.21069838624626e-07	1.29295751088224e-07	9.42893577238059e-08	9.87240101110482e-08	7.59833061182741e-08	7.5704956515696e-08
K11962	4.70644692235528e-07	4.68197059726549e-07	1.98770316233576e-07	1.7767146730358e-07	4.89824786509338e-07	4.48171760006774e-07
K11963	6.74466602549811e-07	5.27273645226133e-07	4.56945801387979e-09	4.58026309447125e-09	8.14246696492357e-11	2.44733989409069e-10
K11987	3.08698206608093e-06	2.92726957516157e-06	8.48276354698755e-06	8.89163510563802e-06	5.06075117199821e-06	3.99624357714319e-06
K11991	6.06952778776633e-05	5.98541367714191e-05	0.000108209895002343	0.000105721033046962	5.51232818048722e-05	5.03968753791582e-05
K11996	0.00045326549651458	0.000447939821022495	0.000296295920368741	0.000303296630530876	0.000288700470927809	0.000282988167677149
K12052	1.45113188809647e-08	1.52822467632258e-08	4.53053388972014e-08	4.69001464375958e-08	3.46414629133748e-09	3.54226449217174e-09
K12053	8.56625115340583e-09	7.61960695050063e-09	1.15782955291398e-09	2.08441950969776e-09	3.37852526356225e-10	3.90807067087168e-10
K12055	3.53376252035077e-05	3.86766965408536e-05	4.98696881290637e-05	5.24851000863058e-05	1.44657283641524e-05	1.12846957389815e-05
K12056	0.000101833550893947	0.000112402927075886	9.0512343693503e-05	0.000105018448606326	0.000173006751496283	0.000180382584035482
K12057	2.81366240539878e-05	3.10846024265494e-05	2.5370408602259e-05	2.65692624272228e-05	2.69397512792466e-05	2.49880645623415e-05
K12058	4.74593579050612e-05	5.25476293729601e-05	5.55444052084811e-05	6.01466151420456e-05	7.24482357458892e-05	7.16899083176293e-05
K12059	1.49859987786891e-05	1.67411239546466e-05	1.6343364831137e-05	1.73580545239244e-05	1.65911604640125e-05	1.50163018605947e-05
K12060	3.60020893034842e-05	3.98943069597713e-05	3.75086022919626e-05	3.9892811450726e-05	4.47497742487717e-05	4.26815466392978e-05
K12061	2.14928206389327e-05	2.38099116153548e-05	2.1865503825193e-05	2.3272464333474e-05	2.28812228206824e-05	2.15149629153073e-05
K12062	1.12071111838013e-05	1.24153789510026e-05	1.02975948618571e-05	1.0676043343289e-05	1.20204497327529e-05	1.09912439035471e-05
K12063	9.11317676919796e-05	0.000100852093516052	8.75108790809753e-05	9.09761863152095e-05	0.000101741195833659	9.76681447590236e-05
K12064	9.17775399387907e-06	9.92181694365063e-06	1.16764416736252e-05	1.22624863154522e-05	9.7083063709027e-06	8.57679924821377e-06
K12065	4.48459101180396e-05	4.89500062692597e-05	4.03477979727759e-05	4.29019832145317e-05	4.40663488849198e-05	4.15135004953593e-05
K12066	1.70352244192617e-05	1.89254743472108e-05	2.03950854970234e-05	2.1558286112131e-05	1.88983845562112e-05	1.70936022276212e-05
K12067	1.91552448741906e-05	2.11963285989027e-05	1.64860963083353e-05	1.74529781987087e-05	1.80515378977843e-05	1.68169583580069e-05
K12068	7.22541879866328e-06	7.98971146855627e-06	7.53189346005465e-06	7.97481069164764e-06	7.397464354601e-06	6.80062034946037e-06
K12069	2.19345465932463e-08	2.5318298620433e-08	1.10803019707073e-06	1.08472423316081e-06	3.52765162195006e-07	2.48638163201713e-07
K12070	3.98522720828835e-06	4.11416985965844e-06	1.62756957627927e-05	1.61872555080125e-05	7.31097174861465e-06	5.13092888153028e-06
K12071	5.32980952236341e-06	5.51379649529089e-06	2.77703670781078e-05	2.7020102683081e-05	1.57975670747956e-05	1.09457865537338e-05
K12072	4.88292135611192e-05	5.41177739151096e-05	4.40086101976887e-05	4.73736595661438e-05	4.97757870898376e-05	4.74534904443319e-05
K12073	1.50742331231521e-07	1.84564197997829e-07	0	0	0	0
K12082	2.1522155959628e-08	1.96806280278217e-08	9.29254893428359e-07	7.87300756359615e-07	7.86331893422324e-07	5.30147293571306e-07
K12083	3.77863165364149e-09	3.45531572993751e-09	1.6314870876302e-07	1.38225908431144e-07	1.38055805762538e-07	9.30776335018962e-08
K12084	9.33747020477779e-08	1.02997069735026e-07	7.43258315855948e-07	6.4881153580786e-07	6.86503539097186e-07	4.86039750979049e-07
K12085	6.11852800344985e-09	5.59500051665774e-09	2.64177626927786e-07	2.23821522990526e-07	2.23546085203324e-07	1.50715433330837e-07
K12092	9.34439642459603e-09	2.16687372037019e-08	2.50691387889798e-07	2.99822888220215e-07	5.80428123984102e-09	4.99007022948827e-09
K12111	4.97288109745107e-07	5.71476737858773e-07	4.79959341533155e-05	5.48732079057241e-05	2.12338052268632e-06	2.2903977648276e-06
K12112	1.5335783256212e-08	1.46322835876613e-08	6.3306281836332e-06	7.39716510280333e-06	2.56337170891898e-07	2.86770230132043e-07
K12113	7.36005881288168e-08	6.53990289076922e-08	1.48076851484283e-05	1.71874519306776e-05	5.855193069557e-07	6.55956677894351e-07
K12136	3.71302553289859e-06	4.08389253023475e-06	8.25389426077208e-06	9.94098450291046e-06	2.62635938871351e-06	2.65033625105709e-06
K12137	3.19285562888873e-05	3.52215759508905e-05	3.51478206585324e-05	4.78941606478625e-05	8.07462352357167e-05	9.13686453306051e-05
K12138	1.23490262381802e-05	1.38003181112478e-05	1.07545972058451e-05	1.27583181361403e-05	3.04585637711683e-06	2.94013503887227e-06
K12139	1.94209454336584e-05	2.16330330060567e-05	1.41914367588942e-05	1.70349604579848e-05	3.3936768914947e-06	3.13520154715198e-06
K12140	3.45091528467593e-05	3.52281245810188e-05	2.69842806687084e-05	2.96833621900092e-05	6.52931967220246e-05	6.75242467553804e-05
K12141	8.20250593867314e-05	8.40462700455709e-05	5.88837853279439e-05	6.54773695651745e-05	0.000136340702112661	0.000141013087057613
K12142	8.80446964861252e-06	9.69369016879009e-06	2.50069644710451e-05	2.97971505521691e-05	6.24711960488217e-06	6.43685505193105e-06
K12143	6.97585826683808e-06	7.77576178288955e-06	6.42082940803854e-06	7.43391614807937e-06	1.45238575669747e-06	1.32021770713312e-06
K12144	5.57964420588295e-06	6.22456309169772e-06	7.24078269539408e-06	8.7626605241117e-06	2.03178043791779e-06	2.04683139897005e-06
K12145	2.39954114858737e-07	2.34723937179433e-07	3.78628787895355e-06	4.60656095254485e-06	3.37314609424088e-07	3.5817541906885e-07
K12146	2.22133902437003e-07	2.6161067640697e-07	1.15944163065862e-05	1.48311244891003e-05	7.53895072771047e-07	7.86564618662462e-07
K12147	1.34639664397599e-08	7.07700594434367e-09	1.114048121854e-05	1.28362067955314e-05	5.02889233370189e-07	5.42736831489195e-07
K12148	9.29927391051514e-09	4.88244370781555e-09	1.03456841778629e-05	1.16930427531579e-05	3.89469157254272e-07	4.24410722894039e-07
K12149	1.30282748160461e-08	6.82620714171569e-09	1.28062624718905e-05	1.46030048798554e-05	5.12579876291365e-07	5.5604647924689e-07
K12150	1.42749218976345e-06	1.2560125897675e-06	2.22448032211313e-05	2.44202919122298e-05	1.96962054229155e-06	2.16182306283286e-06
K12151	2.50151906874842e-08	2.64593543063974e-08	1.03073630117047e-05	1.17537954163713e-05	4.09461680012429e-07	4.43023632227026e-07
K12152	7.31214867904551e-06	7.61181186293484e-06	3.66793397785234e-05	4.0348873640369e-05	4.13983012373222e-06	3.34412503647212e-06
K12202	6.50543821156374e-06	5.54341767324729e-06	2.76584940645997e-06	2.75742781492785e-06	2.00040288462009e-07	2.02946824724423e-07
K12203	9.20026707140999e-06	8.28654055588753e-06	1.73473144141092e-05	1.46411185443102e-05	1.07365381571626e-05	1.1335207017077e-05
K12204	7.15736136223394e-06	6.53756010318224e-06	1.17586409528856e-05	1.10773598119173e-05	1.43111856034869e-05	1.52921344579235e-05
K12205	9.2479936828254e-07	8.17024262767426e-07	1.9419393030308e-06	2.11748958831809e-06	7.53592002113623e-08	7.66000325270678e-08
K12206	2.50246882072981e-05	2.2962456117875e-05	6.96254881860663e-05	5.55128361263899e-05	4.24379754497923e-05	4.45821706190156e-05
K12207	5.42927013104186e-07	4.61914383666284e-07	4.38672859947266e-07	4.3735893930051e-07	3.17016292482101e-08	3.21513753834914e-08
K12208	9.0283189921275e-07	7.69582488215246e-07	3.03723486358815e-07	3.02813768443556e-07	2.1949225123429e-08	2.22606154022815e-08
K12209	1.82150002838652e-05	1.54645708014225e-05	3.69813045855921e-06	3.1499259927823e-06	4.11203705367803e-07	4.10111760113907e-07
K12210	2.12127192415884e-08	9.48435721834881e-09	2.51963521535055e-06	2.5122046449554e-06	1.8139551070488e-07	1.84054636469408e-07
K12211	1.80722043950312e-06	1.53991758736955e-06	1.46144922085656e-06	1.56868541982089e-06	8.3925766036941e-08	8.69988889369976e-08
K12212	2.83625890852366e-06	2.45535117750473e-06	1.81727754228502e-06	1.42124294960719e-06	1.36772524373113e-07	1.08357542877502e-07
K12213	5.72218186276676e-06	5.154514733488e-06	9.18328964883503e-06	8.98859501077765e-06	3.9128710982745e-06	4.04274296268982e-06
K12214	4.41561591999307e-06	3.88588426742629e-06	3.19723647580644e-06	3.49998084744215e-06	1.07784197176738e-06	1.12937156386003e-06
K12215	1.92947644631971e-09	8.62682603435806e-10	2.27714858225282e-07	2.27032802686602e-07	1.64562996001951e-08	1.66897625900077e-08
K12216	1.17543300503537e-06	1.00165685311805e-06	4.80622836651333e-07	4.79183266698328e-07	3.47332337304278e-08	3.52259887719361e-08
K12217	1.83259496384846e-05	1.67344069927535e-05	3.03137166275151e-05	2.9491049856799e-05	2.80447255837198e-05	2.92806536786348e-05
K12218	5.81781576726691e-06	5.20194222299726e-06	5.88545982360705e-06	6.29983287603128e-06	4.86141441687121e-06	5.14340624883519e-06
K12219	1.98298137455849e-06	1.69080914444513e-06	5.22796443745918e-07	5.21230554664995e-07	3.77809993394809e-08	3.83169925626354e-08
K12220	2.49893869519344e-09	1.11729321366318e-09	2.94922216736589e-07	2.94038860538524e-07	2.13131826144147e-08	2.16155494560784e-08
K12221	2.16221933731186e-06	1.84446885939326e-06	3.28865197274408e-07	3.27880174465497e-07	2.37661444518953e-08	2.4103311085638e-08
K12222	1.54162573044151e-06	1.34773479204265e-06	4.40617462948877e-07	4.49961393673889e-07	9.85492037962121e-07	1.05554140826486e-06
K12223	9.03739259073565e-07	7.69951153533636e-07	4.21558708911991e-07	4.20296048870689e-07	3.04648386451093e-08	3.08970386224458e-08
K12224	2.52456481706075e-06	2.15332006384254e-06	4.55270347666516e-07	4.53906713933335e-07	3.29010820755189e-08	3.33678446634662e-08
K12225	1.2710641704788e-06	1.08012034307851e-06	1.39937873575558e-06	1.39518729201374e-06	1.01129087092567e-07	1.02563789887439e-07
K12226	2.10354216294655e-08	1.60264531359251e-08	9.12381938968135e-07	9.56365562883797e-07	4.53518699797646e-07	5.11436579863958e-07
K12227	5.4695913391361e-09	1.04665124420343e-08	9.55810563580529e-07	1.06912419402854e-06	4.49190701133122e-08	4.41008452662522e-08
K12228	1.21889006539594e-07	2.24333881388219e-07	4.541476751407e-06	5.04884511992585e-06	1.32067149449974e-07	1.28073652001559e-07
K12234	9.4521066157046e-05	8.69899066806103e-05	1.03824820500833e-05	1.63956494291749e-05	1.76824656064064e-05	1.74687129744064e-05
K12237	1.57906811025502e-06	2.10342871205661e-06	3.77537875282462e-05	3.91963010648769e-05	2.1897779755031e-06	2.28159724060603e-06
K12238	1.78904464636258e-06	2.61445947293944e-06	2.12732678430687e-05	2.22994715107794e-05	5.39496768675957e-06	3.76051285641043e-06
K12239	8.09406317157386e-06	1.01724367979655e-05	5.30717412548136e-05	5.58374167656734e-05	1.48867847682609e-05	1.06616610577098e-05
K12240	1.45713010166477e-05	1.73693187954835e-05	7.66201038153467e-05	8.08587936576756e-05	2.01598178621366e-05	1.46273758329509e-05
K12241	4.97064262876152e-07	9.55884023406769e-07	1.25344504767793e-05	1.32036120548952e-05	2.86449981050849e-06	1.95718827086444e-06
K12242	6.07905192634371e-06	6.52456622550321e-06	1.21700359179679e-05	1.32016589739403e-05	2.88954659906393e-06	2.19195281101972e-06
K12243	5.90077897237608e-06	6.66297180024744e-06	1.21421082909851e-05	1.27812273268343e-05	4.75641308470512e-06	3.88959444318257e-06
K12246	1.92556581454424e-09	8.72910745367141e-10	5.57125775842155e-07	7.559661606444e-07	3.65066207506446e-08	4.02316874848102e-08
K12247	0	0	2.07121879270423e-06	4.25510227792991e-06	1.8230040555396e-05	2.10571398782065e-05
K12248	3.45061975403753e-11	1.54279656461112e-11	2.78905367051264e-08	2.79786929861002e-08	9.94870164451166e-10	1.13551329801897e-09
K12251	0.000290313178478242	0.000287864778195901	0.00018580403003315	0.000179436102123985	0.000296945922223449	0.000319224139190516
K12252	2.61081777673564e-05	2.83445837957794e-05	6.03706986251155e-05	6.44459919371808e-05	1.55504709714499e-05	1.48586453453239e-05
K12253	9.76680491786583e-07	2.01364730518348e-06	2.75733707548942e-05	3.03006744352221e-05	5.04117588975485e-07	4.3396004355099e-07
K12254	3.43283274301327e-06	5.82254557136404e-06	6.68136848024103e-05	7.29664382847898e-05	1.71818584748263e-06	1.56236568962485e-06
K12255	8.01688788486655e-07	1.59729220348481e-06	2.29382146390243e-05	2.49990602239133e-05	4.67527586886049e-07	3.92135297400071e-07
K12256	0.000188944455039093	0.000200244183726326	0.000231647523078362	0.000243584105375939	0.000144681592176694	0.000134388041815562
K12257	0.000491902057199916	0.000499430315569617	0.000408592825001072	0.000307771066194533	0.00057382409782828	0.000580171134632515
K12262	0.000214877214096774	0.000220203202438519	0.000319871825250159	0.000337148036089161	0.00020439313941841	0.000194327353434869
K12263	1.22773901488726e-07	1.62925269548249e-07	4.80644297653682e-07	4.70308138229133e-07	1.35808926425846e-07	9.25844225062667e-08
K12264	1.31333475875744e-06	1.28169829102977e-06	5.8789435449702e-05	6.29328375439935e-05	1.83545391661873e-05	1.95359763576612e-05
K12265	8.8728275430561e-07	8.43875345462171e-07	3.79596168279135e-05	4.27102458863858e-05	2.30115444489432e-06	2.25323861891765e-06
K12266	9.80305610261769e-05	0.000105080021933428	0.000239869263531159	0.000248607384664613	7.09345148935266e-05	6.36855366344227e-05
K12267	1.13210850763865e-05	1.13163131701479e-05	0.000104855806461979	8.05268495194421e-05	0.000130877646554465	0.000133948433606795
K12268	8.90589145752721e-07	1.18174380589222e-06	6.22227765097456e-06	5.97433165420673e-06	3.66846686960776e-07	3.72104840982031e-07
K12269	9.21923560749998e-07	1.22394866633573e-06	6.78378465649159e-06	6.39979370918334e-06	3.68671368621041e-07	3.7390165258935e-07
K12270	3.96015628070418e-07	5.41283423682155e-07	3.5420033826082e-06	3.5198056963035e-06	2.24220279302015e-07	2.30291719941229e-07
K12276	1.17155533191083e-05	1.42896195345576e-05	7.95973971949875e-05	8.4306275534063e-05	1.42299224755891e-05	1.02923055699035e-05
K12277	5.86317601357343e-09	8.40270115336261e-09	2.3704110037175e-06	2.29345086532563e-06	4.93905921102856e-08	5.86795623758715e-08
K12278	5.45069757148948e-06	6.95628530490642e-06	5.38438285198331e-05	5.71026971383488e-05	1.25751528667441e-05	1.00939589965081e-05
K12279	1.80810829201739e-06	2.37814089278469e-06	3.05216391869765e-05	3.15588044046602e-05	3.76556502549054e-06	2.80635718902735e-06
K12280	8.79250309995021e-07	1.14965389274044e-06	1.46706827449548e-05	1.51881666312771e-05	1.9658392326425e-06	1.46983917917904e-06
K12281	7.18680066784642e-07	8.76283925940247e-07	6.55008680715831e-06	6.81398411914321e-06	6.40505830507735e-07	5.07413274326951e-07
K12282	1.34394900034037e-05	1.48829039209491e-05	7.30327932856365e-05	7.71008742902386e-05	2.08373420390323e-05	1.81168898610157e-05
K12283	6.89107515170149e-06	8.04454192727711e-06	3.89774855217579e-05	4.07627810150155e-05	9.72504451247431e-06	7.60207768406978e-06
K12284	1.40484405197069e-06	1.69766067037541e-06	2.26584440437552e-05	2.31618173684311e-05	2.72825642418172e-06	2.09518254127792e-06
K12285	3.82862897025908e-06	4.58306240833703e-06	2.7624136325479e-05	2.87585537355524e-05	6.65001290030986e-06	5.327748842703e-06
K12286	8.83652417520575e-07	1.14641223583703e-06	1.26460691262588e-05	1.31290659913797e-05	1.97924351621189e-06	1.46125699577204e-06
K12287	9.89400386249019e-06	1.22762161064645e-05	0.000107406845843103	0.000112812343105356	2.20753506436814e-05	1.90237643188504e-05
K12288	7.0667014354868e-07	7.67370660702364e-07	3.31380960763552e-05	3.74919026414941e-05	1.25920843301073e-06	1.36718327754522e-06
K12289	2.66192513068858e-07	2.6609659919276e-07	1.80928861256603e-05	2.06633885238687e-05	8.86347459248581e-07	9.04369248723696e-07
K12290	1.35063242011173e-08	7.05453665155727e-09	1.30936472960874e-05	1.49642528496291e-05	5.29729204511301e-07	5.75215080976816e-07
K12291	1.34779103012909e-08	7.01561684224959e-09	1.24128243733311e-05	1.4221046764699e-05	5.12301292508445e-07	5.55557516416017e-07
K12292	1.29607731070047e-06	1.54543950283054e-06	2.35169708181898e-06	1.77378210899259e-06	8.80647275184745e-08	8.91399063192125e-08
K12293	6.44096451155265e-07	7.65122607681096e-07	1.43577712846269e-06	1.06962307733204e-06	5.45623098034218e-08	5.53363768954939e-08
K12294	5.72660099501077e-07	6.80107291044784e-07	1.32032205259444e-06	9.83611529233332e-07	5.01747934591229e-08	5.08866155320548e-08
K12295	2.74386941677557e-07	3.25869673415294e-07	6.26368571321248e-07	4.66631112530721e-07	2.38032180357614e-08	2.41409106267327e-08
K12296	1.06541437791552e-06	1.26936775738241e-06	2.03822028998425e-06	1.51843027419434e-06	7.74563159595778e-08	7.85551767936125e-08
K12297	0.000114356343076065	0.000117118969836063	0.000350856313098463	0.000394245538578299	4.25372747559626e-05	3.55919837344388e-05
K12299	4.62478748548354e-08	3.95533243853794e-08	1.32046578936862e-05	1.6580054497767e-05	8.13093304164111e-07	8.30492425069033e-07
K12308	0.000475693624446596	0.000460120805558498	0.000277968459022702	0.000194853987813662	0.000279876241972174	0.000284822544574956
K12339	0.00014311906470017	0.000138346204722995	0.000190532914232218	0.000203302317175782	5.95763251454829e-05	4.45273685355454e-05
K12340	0.000546377689620384	0.000557432287388951	0.000611289743729043	0.000565153631467642	0.000614143405270325	0.000608489064727793
K12341	7.90155883859947e-06	7.71166290735842e-06	1.16557049569226e-05	1.25829952238906e-05	3.05770742720494e-06	2.94625579008932e-06
K12342	1.37424056857138e-07	1.36588393445132e-07	1.33479949613422e-05	1.45081427011324e-05	3.30154788214767e-07	3.68749720450082e-07
K12343	2.66920304402432e-06	2.64704787146758e-06	6.06352775712574e-07	6.14500310373568e-07	1.22769543763623e-07	1.4528879616858e-07
K12344	0	0	9.26227093082006e-06	1.98013216652226e-06	6.83173677302321e-07	9.23841433783398e-07
K12368	0.000160136310687622	0.000172602022882926	0.000318558693019704	0.00033967798318015	0.000133765565249128	0.000127938364205681
K12369	9.00959630313359e-05	9.56863695557548e-05	0.000145190710962579	0.00015328207537685	6.08807738292958e-05	5.55524752302304e-05
K12370	7.99257337876372e-05	8.47449983857261e-05	0.000129307461526584	0.000137659747319397	6.37741939973748e-05	6.06837340863809e-05
K12371	7.49401392086407e-05	7.92534884884979e-05	0.000129592198421841	0.000136838590171781	5.33282372702077e-05	4.82941461409206e-05
K12372	8.10580192859604e-05	8.59036742651036e-05	0.00013710210298097	0.000146282157092574	6.65911216747028e-05	6.35207005862168e-05
K12373	0.000490901752491287	0.000483609378840094	0.000665859480596953	0.000398770733588358	0.000378801296449251	0.000398764377755262
K12410	0.000204362862453117	0.000202277653881834	0.000264009225563209	0.000257274373794427	0.000302539992111913	0.000308985635395058
K12415	4.33690259756715e-08	5.15062788506872e-08	1.02442013515784e-07	7.63170965553452e-08	3.89299478834802e-09	3.94822410628059e-09
K12420	6.39452061146126e-06	6.11249872582336e-06	2.27157682896059e-06	2.85385731449741e-06	1.25994735295216e-06	1.21691651244928e-06
K12421	0.00010597188801238	9.96814036295535e-05	5.50415081522146e-06	1.16330470809631e-05	2.33066649903235e-06	2.48079333781689e-06
K12422	1.92268026267453e-05	1.77643759521815e-05	5.8216396811258e-07	9.28027000035451e-07	5.68989557357195e-07	5.77833133883106e-07
K12423	5.08937570676261e-05	4.77922674679943e-05	2.09955634950349e-06	3.13596393567146e-06	1.25425774747838e-06	1.08588598882598e-06
K12424	2.15816927503301e-05	1.95996340685321e-05	1.75374299283998e-09	3.88352866144923e-09	6.77080931688474e-10	7.84745117602284e-10
K12426	4.52604085667834e-05	4.13543751986506e-05	1.48374371759361e-06	2.17344647296412e-06	7.78651589435257e-07	7.61583882854584e-07
K12427	4.21136654533323e-05	3.83632339552539e-05	3.75284417209904e-07	4.3818142784119e-07	8.50427551096709e-08	7.90000345852209e-08
K12428	7.56288109355976e-05	7.1579037381111e-05	1.18452874042099e-05	1.77154176473201e-05	4.94349312596272e-06	4.49806393861852e-06
K12429	6.98434595856463e-05	6.32501635572847e-05	5.3194685677675e-06	8.72828401895309e-06	4.3392243906487e-06	4.10650897373332e-06
K12430	9.36929897225607e-05	8.57161104127688e-05	2.62758158595789e-06	4.45694909729719e-06	1.54959126298815e-06	1.56106137624765e-06
K12431	1.92165067142822e-06	1.7266063742606e-06	8.99269221505987e-09	2.12797356966583e-08	4.07956884999162e-09	4.4583921030553e-09
K12432	6.54362641321229e-05	6.05363962349557e-05	3.16659891766332e-07	4.39529735914502e-07	1.67112939711602e-07	1.28565936237088e-07
K12433	0.000158119950255098	0.000146676990343179	4.85012000599132e-06	8.44098815601428e-06	3.33867575053203e-06	3.20592951232648e-06
K12434	0.000110387631535351	0.000102781713639676	4.19553741663439e-06	6.88544023834948e-06	1.81713120588743e-06	1.75639020655776e-06
K12435	8.93482888652625e-06	8.03299382281233e-06	6.81011059255626e-08	1.41160605554258e-07	5.07995324758327e-08	5.40107962224989e-08
K12436	0.000241657284905678	0.000226958440612973	1.17713614565726e-05	2.00890544951945e-05	6.87265994770982e-06	6.90841905001376e-06
K12437	0.000181495372005494	0.000172788812689979	2.81382211818098e-05	4.08244403307187e-05	1.60308943674817e-05	1.50312780492615e-05
K12439	1.91103720898113e-06	1.70955416069779e-06	0	0	0	0
K12440	6.87314073793661e-05	6.34940186322816e-05	4.11613088570447e-06	4.99846019615512e-06	2.15126893992146e-06	1.88572414051864e-06
K12441	6.40517302225716e-05	5.93776011617864e-05	1.83479975017633e-06	3.83161974979251e-06	1.97384378038956e-06	1.99222635486843e-06
K12442	9.1546643178378e-05	8.37626014658359e-05	2.52811185825276e-06	3.33515915130209e-06	1.85402136609569e-06	1.70904631265418e-06
K12443	0.0001001361730296	9.33124916904991e-05	7.58483296743367e-06	9.74819280568969e-06	4.4144707475167e-06	4.01662744229203e-06
K12444	8.00648450535706e-05	7.40988764275132e-05	1.18347240588226e-05	1.34748479412448e-05	9.35609132116509e-06	8.29137657667586e-06
K12445	2.66036544344696e-05	2.46969211905446e-05	1.77140453838444e-06	2.45764508761712e-06	2.14529387932909e-06	2.14062763185369e-06
