#OTU ID	A-1	A-2	B-1	B-2	C-1	C-2	taxonomy
ZOTU_597	0.0005453	0.0004516	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
ZOTU_598	0.0005089	0.0006158	5.318e-05	5.578e-05	0	2.991e-05	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingobium
ZOTU_599	0.0009088	0.0005337	0	0	0	0	d:Bacteria,p:Ignavibacteriae,c:Ignavibacteria,o:Ignavibacteriales,f:Ignavibacteriaceae
ZOTU_600	3.635e-05	4.105e-05	0.0001595	0.0002231	0.0002084	0.0001496	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas
ZOTU_601	0.0002908	0.0003284	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Alphaproteobacteria_incertae_sedis,g:Rhizomicrobium
ZOTU_602	0	0	0	0	0.0005209	0.0002991	d:Bacteria,p:Firmicutes,c:Clostridia
ZOTU_603	0.0003272	0.0003695	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae
ZOTU_604	0.000618	0.0004926	0	0	0	2.991e-05	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingopyxis
ZOTU_605	0	0	0	0	0.0003647	0.0004487	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Erythrobacteraceae
ZOTU_606	0.001018	0.0008621	0	0	0	0	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6
ZOTU_607	0	0	0.0001595	0	0.0005209	0.000359	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales
ZOTU_608	0.001054	0.00156	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_609	0	0	0.0001064	5.578e-05	0.0006251	0.0004487	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae,g:Brevundimonas
ZOTU_610	0.0007634	0.0008621	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae
ZOTU_611	0.0005089	0.0004926	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Sinobacteraceae,g:Steroidobacter
ZOTU_612	0.0004726	0.0003284	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae
ZOTU_613	0.0003635	0.0001642	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria
ZOTU_614	0.0008724	0.0007389	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
ZOTU_615	0.0004362	0.0006158	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae
ZOTU_616	0	0	5.318e-05	5.578e-05	0.001459	0.0008675	d:Bacteria,p:"Deferribacteres",c:Deferribacteres,o:Deferribacterales,f:Deferribacteraceae,g:Seleniivibrio,s:Seleniivibrio_woodruffii
ZOTU_617	0.0004362	0.0006979	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales
ZOTU_618	0	0	0.001117	0.001339	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas
ZOTU_619	0.001599	0.001067	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_620	0.0009451	0.0005337	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Chromatiales
ZOTU_621	0.0005816	0.0005747	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Mycobacteriaceae,g:Mycobacterium
ZOTU_622	0	0	0.0006382	0.0004463	0	0.0001197	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_Incertae_Sedis_XIII,g:Anaerovorax,s:Anaerovorax_odorimutans
ZOTU_623	0	0	0.0006913	0.001004	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Alteromonadales
ZOTU_624	0	0	0.001223	0.001283	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
ZOTU_625	0.0002908	0.0005337	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales
ZOTU_626	0	0	5.318e-05	5.578e-05	0.000573	0.0003889	d:Bacteria,p:Firmicutes,c:Clostridia
ZOTU_627	0.0005816	0.0004105	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_628	0.000727	0.0005337	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_629	0	0	0.0009572	0.0004463	0	0	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Rhodocyclales,f:Rhodocyclaceae,g:Thauera
ZOTU_630	0.0007634	0.0006568	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Micromonosporaceae,g:Actinocatenispora
ZOTU_631	0	0	0.0002127	0.0006136	5.209e-05	2.991e-05	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Brucellaceae,g:Pseudochrobactrum
ZOTU_632	0.0005453	0.0003284	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Pseudonocardiaceae
ZOTU_633	0	0	0.0004786	0.0005021	0.0003126	0.0002393	d:Bacteria,p:"Bacteroidetes"
ZOTU_634	0.0004362	0.0006158	0	0	0	0	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Arachidicoccus,s:Arachidicoccus_rhizosphaerae
ZOTU_635	0.0005089	0.0005747	0	0	0.0003126	8.974e-05	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sneathiellales,f:Sneathiellaceae
ZOTU_636	0.0001818	0.0005747	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales
ZOTU_637	0.001018	0.001191	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae,g:Hyphomicrobium
ZOTU_638	0.0005453	0.0003695	5.318e-05	5.578e-05	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae
ZOTU_639	0.001163	0.0006979	0	0	0	0	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales
ZOTU_640	0	0	0.0003723	0.0001674	0.0001563	0.000329	d:Bacteria,p:"Bacteroidetes",c:"Bacteroidia"
ZOTU_641	0	0	0.0006913	0.0004463	0.0002605	0.0001197	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Rhodocyclales,f:Rhodocyclaceae,g:Thauera
ZOTU_642	0.0005089	0.0002053	5.318e-05	0	0	0	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp4
ZOTU_643	0	0	0	0	0.0007814	0.0008077	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales
ZOTU_644	0.0003635	0.0006568	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_645	0	0	0.0007977	0.0003905	0.0003126	0.0002393	d:Bacteria,p:"Bacteroidetes"
ZOTU_646	0.001345	0.001108	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae
ZOTU_647	0	0	0	0	0.0003647	0.0006282	d:Bacteria
ZOTU_648	0.0005089	0.0002874	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_649	0.0005453	0.0002874	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
ZOTU_650	0.0006907	0.0005337	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Pseudonocardiaceae,g:Pseudonocardia
ZOTU_651	0	0	0.0005318	0.0005578	0	2.991e-05	d:Bacteria,p:"Bacteroidetes",c:Flavobacteriia,o:"Flavobacteriales",f:Flavobacteriaceae,g:Flavobacterium,s:Flavobacterium_dankookense
ZOTU_652	0	0	0.0006382	0.0002789	0	0	d:Bacteria,p:"Bacteroidetes",c:"Bacteroidia",o:"Bacteroidales",f:"Prevotellaceae",g:Prevotella,s:Prevotella_paludivivens
ZOTU_653	0.0004362	0.0006568	0.0004254	0.0006694	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae
ZOTU_654	0	0	0	0	0.0002605	0.0005085	d:Bacteria
ZOTU_655	0	0	0	0	0.0002605	0.0004786	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Alteromonadales,f:Shewanellaceae,g:Shewanella
ZOTU_656	0.0007997	0.0002053	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
ZOTU_657	0	0	0.0003723	0.0003905	0.0008856	0.0005684	d:Bacteria,p:"Proteobacteria",c:Epsilonproteobacteria,o:Campylobacterales,f:Helicobacteraceae,g:Sulfuricurvum
ZOTU_658	0	0	0	0	0.0002084	0.0007179	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales
ZOTU_659	0	0	0.0003191	0.0005578	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
ZOTU_660	0.0004726	0.0004105	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Streptomycetaceae,g:Streptomyces
ZOTU_661	0.0004726	0.0008621	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Cryptosporangiaceae,g:Jatrophihabitans,s:Jatrophihabitans_endophyticus
ZOTU_662	0	0	0.0007977	0.0004463	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:"Enterobacteriales",f:Enterobacteriaceae,g:Escherichia/Shigella
ZOTU_663	0	0	0.0003191	0.0007252	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas
ZOTU_664	0.0003999	0.0003695	0	0	0	0	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Sphingobacteriaceae,g:Olivibacter
ZOTU_665	0.0002908	0.0003284	0	0	0	0	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Streptococcus,s:Streptococcus_agalactiae
ZOTU_666	0.0004362	0.0004926	0	5.578e-05	0	0.0001496	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Brucellaceae
ZOTU_667	0.0007997	0.0009032	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria
ZOTU_668	0	0	0	0	0.0006251	0.0003889	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_Incertae_Sedis_XIII
ZOTU_669	0	0	0.0009572	0.0005578	0	2.991e-05	d:Bacteria,p:"Bacteroidetes",c:Flavobacteriia,o:"Flavobacteriales",f:Flavobacteriaceae
ZOTU_670	0	0	0	0	0.0003647	0.0002991	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
ZOTU_671	0	0	5.318e-05	0.0001674	0.0002084	0.0002692	d:Bacteria,p:"Bacteroidetes"
ZOTU_672	0.0003272	0.0002874	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Cryptosporangiaceae
ZOTU_673	0.0001454	0.0002053	0.0001064	0.0006136	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Rhizobium
ZOTU_674	0.0003635	0.0008621	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Thermomonosporaceae
ZOTU_675	0	0	5.318e-05	5.578e-05	0.001302	0.0009871	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales
ZOTU_676	0	0	0.001064	0.0008368	5.209e-05	2.991e-05	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_Incertae_Sedis_XII,g:Fusibacter,s:Fusibacter_bizertensis
ZOTU_677	0.0004726	0.0008621	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
ZOTU_678	0.0006907	0.0003695	0	0	0	0	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16,g:Gp16
ZOTU_679	0.0003999	0.0007389	0	0	0	0	d:Bacteria,p:"Verrucomicrobia",c:Spartobacteria
ZOTU_680	0	0	0.0002127	0.0006136	5.209e-05	2.991e-05	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Caulobacterales,f:Hyphomonadaceae,g:Hyphomonas
ZOTU_681	0.0004362	0.0006158	0	0	0	0	d:Bacteria,p:"Verrucomicrobia",c:Opitutae,o:Opitutales,f:Opitutaceae,g:Opitutus,s:Opitutus_terrae
ZOTU_682	0.0004726	0.0003695	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Nocardiaceae,g:Nocardia
ZOTU_683	0.0004362	0.0004516	0	0	0	0	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Chitinophaga,s:Chitinophaga_taiwanensis
